file_a,file_b,relation,overlap_m2,overlap_pct_a,overlap_pct_b,bearing_deg
STRIP:82-11/2021/0023,STRIP:82-11/2021/0024,between_strip,672294.0,31.744,26.663,84.38
STRIP:82-11/2021/0024,STRIP:82-11/2021/0025,between_strip,836423.0,33.172,28.15,92.35
STRIP:82-11/2021/0025,STRIP:82-11/2021/0026,between_strip,956927.0,32.206,32.14,90.09
STRIP:82-11/2021/0026,STRIP:82-11/2021/0027,between_strip,865222.0,29.06,34.22,90.13
STRIP:82-13/2021/0024,STRIP:82-13/2021/0025,between_strip,923456.0,23.766,22.147,73.98
STRIP:82-13/2021/0025,STRIP:82-13/2021/0026,between_strip,792376.0,19.003,20.757,98.4
STRIP:82-16/2021/0024,STRIP:82-16/2021/0025,between_strip,162387.0,23.005,17.52,100.29
STRIP:82-16/2021/0025,STRIP:82-16/2021/0026,between_strip,254313.0,27.438,27.505,80.87
STRIP:82-16/2021/0026,STRIP:82-16/2021/0027,between_strip,113015.0,12.223,24.375,110.19
STRIP:82-16/2021/0027,STRIP:82-16/2021/0028,between_strip,123477.0,26.632,13.725,115.26
STRIP:82-16/2021/0028,STRIP:82-16/2021/0029,between_strip,91996.0,10.226,19.746,120.32
STRIP:82-16/2021/0029,STRIP:82-16/2021/0030,between_strip,45696.0,9.808,9.803,62.94
STRIP:82-19/2021/0022,STRIP:82-19/2021/0023,between_strip,711204.0,20.702,20.696,87.03
STRIP:82-19/2021/0023,STRIP:82-19/2021/0024,between_strip,1086016.0,31.602,31.652,93.21
STRIP:82-20/2021/0023,STRIP:82-20/2021/0024,between_strip,1052927.0,22.137,22.165,88.99
STRIP:82-21/2021/0004,STRIP:82-21/2021/0005,between_strip,952571.0,25.824,33.466,103.61
STRIP:82-21/2021/0005,STRIP:82-21/2021/0006,between_strip,687209.0,24.143,15.321,67.75
STRIP:82-22/2021/0029,STRIP:82-22/2021/0030,between_strip,677173.0,31.322,31.239,104.01
STRIP:82-22/2021/0030,STRIP:82-22/2021/0031,between_strip,496772.0,22.917,22.951,61.69
STRIP:82-22/2021/0031,STRIP:82-22/2021/0032,between_strip,841493.0,38.876,38.945,115.78
STRIP:82-22/2021/0032,STRIP:82-22/2021/0033,between_strip,551647.0,25.531,25.562,83.4
STRIP:82-24/2021/0019,STRIP:82-24/2021/0020,between_strip,259945.0,18.829,20.162,109.48
STRIP:82-24/2021/0020,STRIP:82-24/2021/0021,between_strip,364832.0,28.298,19.926,92.29
STRIP:82-24/2021/0021,STRIP:82-24/2021/0022,between_strip,439057.0,23.98,12.094,10.47
STRIP:82-24/2021/0022,STRIP:82-24/2021/0023,between_strip,633058.0,17.438,22.019,23.29
STRIP:82-24/2021/0023,STRIP:82-24/2021/0024,between_strip,762932.0,26.536,26.067,101.1
STRIP:82-24/2021/0024,STRIP:82-24/2021/0025,between_strip,226749.0,7.747,30.268,153.96
STRIP:82-24/2023/0002,STRIP:82-24/2023/0003,between_strip,1821534.0,34.389,28.771,92.03
STRIP:82-24/2023/0005,STRIP:82-24/2023/0006,between_strip,1401433.0,33.373,33.392,89.25
STRIP:82-24/2023/0006,STRIP:82-24/2023/0007,between_strip,0.0,0.0,0.0,8.5
STRIP:82-24/2023/0007,STRIP:82-24/2023/0008,between_strip,3390089.0,32.576,27.16,127.93
STRIP:82-24/2023/0008,STRIP:82-24/2023/0009,between_strip,1081559.0,8.665,16.807,174.69
STRIP:82-24/2023/0009,STRIP:82-24/2023/0010,between_strip,212960.0,3.309,6.618,6.45
STRIP:82-24/2023/0010,STRIP:82-24/2023/0011,between_strip,1094042.0,34.0,13.263,134.17
STRIP:82-24/2023/0011,STRIP:82-24/2023/0012,between_strip,2773344.0,33.621,30.023,77.79
STRIP:82-24/2023/0012,STRIP:82-24/2023/0013,between_strip,2741945.0,29.683,33.391,74.78
STRIP:82-24/2023/0013,STRIP:82-24/2023/0014,between_strip,2299666.0,28.005,32.054,79.93
STRIP:82-24/2023/0016,STRIP:82-24/2023/0017,between_strip,955227.0,30.583,23.169,99.53
STRIP:83-25/2021/0014,STRIP:83-25/2021/0015,between_strip,543182.0,20.48,19.305,74.41
STRIP:83-25/2021/0015,STRIP:83-25/2021/0016,between_strip,586716.0,20.852,22.148,106.2
STRIP:83-25/2021/0016,STRIP:83-25/2021/0017,between_strip,520895.0,19.663,17.046,78.38
STRIP:83-25/2021/0017,STRIP:83-25/2021/0018,between_strip,619004.0,20.256,20.332,83.42
STRIP:83-25/2021/0022,STRIP:83-25/2021/0023,between_strip,744435.0,19.904,14.218,130.12
STRIP:83-25/2021/0023,STRIP:83-25/2021/0024,between_strip,1146606.0,21.9,19.169,99.22
STRIP:83-25/2021/0024,STRIP:83-25/2021/0025,between_strip,966576.0,16.159,19.694,87.46
STRIP:83-25/2021/0025,STRIP:83-25/2021/0026,between_strip,947636.0,19.308,19.384,75.06
STRIP:83-25/2021/0026,STRIP:83-25/2021/0027,between_strip,766178.0,15.672,15.751,91.44
STRIP:83-26/2021/0012,STRIP:83-26/2021/0013,between_strip,1022094.0,20.916,22.184,102.94
STRIP:83-26/2021/0013,STRIP:83-26/2021/0014,between_strip,891526.0,19.35,19.765,113.41
STRIP:83-31/2021/0039,STRIP:83-31/2021/0040,between_strip,296605.0,16.796,18.827,95.09
STRIP:83-31/2021/0040,STRIP:83-31/2021/0041,between_strip,334831.0,21.254,18.947,80.99
STRIP:83-31/2021/0041,STRIP:83-31/2021/0042,between_strip,354211.0,20.043,15.728,115.29
STRIP:83-31/2021/0042,STRIP:83-31/2021/0043,between_strip,392055.0,17.408,20.381,51.78
STRIP:83-34/2021/0012,STRIP:83-34/2021/0013,between_strip,384853.0,14.431,16.861,79.36
STRIP:83-34/2021/0013,STRIP:83-34/2021/0014,between_strip,618939.0,27.116,23.339,95.54
STRIP:83-34/2021/0024,STRIP:83-34/2021/0025,between_strip,315818.0,13.787,13.783,90.19
STRIP:84-40/2021/0028,STRIP:84-40/2021/0029,between_strip,127614.0,20.153,10.652,111.78
STRIP:84-40/2021/0029,STRIP:84-40/2021/0030,between_strip,228739.0,19.093,15.428,83.15
STRIP:84-40/2021/0030,STRIP:84-40/2021/0031,between_strip,184832.0,12.467,20.395,111.8
STRIP:84-40/2021/0037,STRIP:84-40/2021/0038,between_strip,172647.0,7.771,6.226,90.47
STRIP:84-40/2021/0038,STRIP:84-40/2021/0039,between_strip,585584.0,21.117,20.912,81.46
STRIP:84-40/2021/0039,STRIP:84-40/2021/0040,between_strip,308678.0,11.023,18.658,128.05
STRIP:84-40/2021/0040,STRIP:84-40/2021/0041,between_strip,17756.0,1.073,1.0,158.37
STRIP:84-40/2021/0041,STRIP:84-40/2021/0042,between_strip,341690.0,19.241,14.58,72.47
STRIP:84-40/2021/0042,STRIP:84-40/2021/0043,between_strip,175851.0,7.503,7.404,22.36
STRIP:84-40/2021/0043,STRIP:84-40/2021/0044,between_strip,458284.0,19.297,19.398,95.72
STRIP:84-40/2021/0044,STRIP:84-40/2021/0045,between_strip,433693.0,18.357,14.046,57.73
STRIP:84-40/2021/0045,STRIP:84-40/2021/0047,between_strip,530614.0,17.185,18.864,92.44
STRIP:84-40/2021/0047,STRIP:84-40/2021/0049,between_strip,544250.0,19.349,13.375,141.61
STRIP:84-40/2021/0049,STRIP:84-40/2021/0051,between_strip,723442.0,17.778,14.812,136.74
STRIP:84-40/2021/0051,STRIP:84-40/2021/0053,between_strip,439549.0,9.0,20.023,141.44
STRIP:84-40/2023/0125,STRIP:84-40/2023/0126,between_strip,1207950.0,23.534,23.522,82.54
STRIP:84-40/2023/0126,STRIP:84-40/2023/0127,between_strip,1178070.0,22.94,23.081,95.59
STRIP:84-40/2023/0132,STRIP:84-40/2023/0133,between_strip,795090.0,23.68,26.401,89.45
STRIP:84-40/2023/0133,STRIP:84-40/2023/0134,between_strip,753557.0,25.022,24.947,100.83
STRIP:84-40/2023/0134,STRIP:84-40/2023/0135,between_strip,712472.0,23.587,23.629,89.77
STRIP:84-40/2023/0135,STRIP:84-40/2023/0136,between_strip,642164.0,21.297,19.215,83.13
STRIP:84-40/2023/0136,STRIP:84-40/2023/0137,between_strip,798556.0,23.894,12.279,1.82
STRIP:84-40/2023/0137,STRIP:84-40/2023/0138,between_strip,1541773.0,23.707,23.488,85.1
STRIP:84-40/2023/0138,STRIP:84-40/2023/0139,between_strip,613289.0,9.343,18.926,1.97
STRIP:84-40/2023/0139,STRIP:84-40/2023/0140,between_strip,882516.0,27.234,10.726,178.37
STRIP:84-40/2023/0140,STRIP:84-40/2023/0141,between_strip,1615250.0,19.631,20.539,147.52
STRIP:84-40/2023/0140,STRIP:84-40/2023/0206,between_strip,3615520.0,43.942,95.847,179.51
STRIP:84-40/2023/0140,STRIP:84-40/2023/0207,between_strip,667458.0,8.112,17.557,177.35
STRIP:84-40/2023/0141,STRIP:84-40/2023/0142,between_strip,1700042.0,21.617,20.861,32.36
STRIP:84-40/2023/0141,STRIP:84-40/2023/0206,between_strip,1203861.0,15.308,31.914,182.44
STRIP:84-40/2023/0141,STRIP:84-40/2023/0207,between_strip,3801770.0,48.342,100.0,180.1
STRIP:84-40/2023/0141,STRIP:84-40/2023/0208,between_strip,1341657.0,17.06,35.605,177.72
STRIP:84-40/2023/0142,STRIP:84-40/2023/0143,between_strip,1685993.0,20.688,20.582,156.86
STRIP:84-40/2023/0142,STRIP:84-40/2023/0207,between_strip,432198.0,5.303,11.368,182.8
STRIP:84-40/2023/0142,STRIP:84-40/2023/0208,between_strip,3428152.0,42.066,90.978,180.6
STRIP:84-40/2023/0142,STRIP:84-40/2023/0209,between_strip,2030433.0,24.915,53.589,178.38
STRIP:84-40/2023/0143,STRIP:84-40/2023/0144,between_strip,1106207.0,13.504,21.025,176.93
STRIP:84-40/2023/0143,STRIP:84-40/2023/0209,between_strip,2759347.0,33.685,72.828,181.23
STRIP:84-40/2023/0143,STRIP:84-40/2023/0210,between_strip,2625141.0,32.047,69.729,178.67
STRIP:84-40/2023/0144,STRIP:84-40/2023/0146,between_strip,1091939.0,20.754,20.721,88.14
STRIP:84-40/2023/0144,STRIP:84-40/2023/0210,between_strip,2131666.0,40.515,56.622,271.4
STRIP:84-40/2023/0144,STRIP:84-40/2023/0211,between_strip,3141982.0,59.718,87.252,67.57
STRIP:84-40/2023/0146,STRIP:84-40/2023/0148,between_strip,893537.0,16.956,18.23,97.98
STRIP:84-40/2023/0146,STRIP:84-40/2023/0211,between_strip,1403261.0,26.629,38.968,275.59
STRIP:84-40/2023/0151,STRIP:84-40/2023/0152,between_strip,749273.0,22.678,22.801,90.64
STRIP:84-40/2023/0152,STRIP:84-40/2023/0153,between_strip,609866.0,18.559,18.425,90.54
STRIP:84-40/2023/0153,STRIP:84-40/2023/0154,between_strip,704173.0,21.274,23.165,86.99
STRIP:84-40/2023/0206,STRIP:84-40/2023/0207,between_strip,822694.0,21.809,21.64,90.18
STRIP:84-40/2023/0207,STRIP:84-40/2023/0208,between_strip,771002.0,20.28,20.461,89.84
STRIP:84-40/2023/0208,STRIP:84-40/2023/0209,between_strip,753017.0,19.984,19.874,91.14
STRIP:84-40/2023/0209,STRIP:84-40/2023/0210,between_strip,669965.0,17.682,17.796,89.45
STRIP:84-40/2023/0210,STRIP:84-40/2023/0211,between_strip,673928.0,17.901,18.715,83.63
STRIP:84-41/2021/0002,STRIP:84-41/2021/0003,between_strip,312841.0,16.101,15.411,38.03
STRIP:84-41/2021/0003,STRIP:84-41/2021/0004,between_strip,272200.0,13.409,14.329,145.77
STRIP:84-41/2021/0016,STRIP:84-41/2021/0017,between_strip,416314.0,21.512,21.403,99.18
STRIP:84-41/2021/0017,STRIP:84-41/2021/0018,between_strip,324843.0,16.701,19.589,76.11
STRIP:84-41/2023/0113,STRIP:84-41/2023/0114,between_strip,1180952.0,22.353,22.224,89.74
STRIP:84-41/2023/0114,STRIP:84-41/2023/0115,between_strip,1205805.0,22.692,24.165,82.3
STRIP:84-41/2023/0115,STRIP:84-41/2023/0116,between_strip,1148714.0,23.02,23.025,90.93
STRIP:84-41/2023/0116,STRIP:84-41/2023/0117,between_strip,1142174.0,22.893,21.636,92.0
STRIP:84-41/2023/0117,STRIP:84-41/2023/0118,between_strip,1199498.0,22.721,17.992,175.77
STRIP:84-41/2023/0118,STRIP:84-41/2023/0119,between_strip,1534707.0,23.02,24.199,19.48
STRIP:84-42/2021/0031,STRIP:84-42/2021/0032,between_strip,473911.0,17.699,17.672,79.79
STRIP:84-42/2021/0032,STRIP:84-42/2021/0033,between_strip,660716.0,24.639,28.953,98.99
STRIP:85-45/2023/0024,STRIP:85-45/2023/0025,between_strip,893566.0,45.533,39.057,82.11
STRIP:85-45/2023/0025,STRIP:85-45/2023/0026,between_strip,886974.0,38.769,19.43,2.13
STRIP:85-45/2023/0026,STRIP:85-45/2023/0027,between_strip,1439701.0,31.538,34.93,13.01
STRIP:85-45/2023/0027,STRIP:85-45/2023/0028,between_strip,990083.0,24.021,42.761,2.31
STRIP:85-45/2023/0028,STRIP:85-45/2023/0029,between_strip,752074.0,32.482,38.217,74.86
STRIP:85-48/2023/0051,STRIP:85-48/2023/0052,between_strip,619042.0,37.644,31.736,89.58
STRIP:85-48/2023/0052,STRIP:85-48/2023/0053,between_strip,741791.0,38.028,34.505,85.58
STRIP:85-48/2023/0053,STRIP:85-48/2023/0054,between_strip,818497.0,38.073,35.969,93.59
O2021_82_16_1_0024_00004781_10cm.tif,O2021_82_24_1_0022_00001739_10cm.tif,cross_route,143994.0,53.482,47.833,68.84
O2021_82_16_1_0024_00004781_10cm.tif,O2021_82_24_1_0022_00001740_10cm.tif,cross_route,101680.0,37.766,33.346,124.12
O2021_82_16_1_0024_00004781_10cm.tif,O2021_82_24_1_0023_00001726_10cm.tif,cross_route,5320.0,1.976,1.754,99.52
O2021_82_16_1_0024_00004781_10cm.tif,O2021_82_24_1_0023_00001727_10cm.tif,cross_route,5740.0,2.132,1.901,81.55
O2021_82_16_1_0024_00004782_10cm.tif,O2021_82_24_1_0022_00001738_10cm.tif,cross_route,138208.0,51.495,46.757,67.6
O2021_82_16_1_0024_00004782_10cm.tif,O2021_82_24_1_0022_00001739_10cm.tif,cross_route,102300.0,38.116,33.983,123.61
O2021_82_16_1_0024_00004782_10cm.tif,O2021_82_24_1_0023_00001727_10cm.tif,cross_route,5820.0,2.168,1.928,99.17
O2021_82_16_1_0024_00004782_10cm.tif,O2021_82_24_1_0023_00001728_10cm.tif,cross_route,5600.0,2.087,1.873,81.34
O2021_82_16_1_0024_00004783_10cm.tif,O2021_82_24_1_0022_00001737_10cm.tif,cross_route,133704.0,49.817,45.798,66.03
O2021_82_16_1_0024_00004783_10cm.tif,O2021_82_24_1_0022_00001738_10cm.tif,cross_route,105400.0,39.271,35.657,122.54
O2021_82_16_1_0024_00004783_10cm.tif,O2021_82_24_1_0023_00001728_10cm.tif,cross_route,6107.0,2.275,2.043,98.89
O2021_82_16_1_0024_00004783_10cm.tif,O2021_82_24_1_0023_00001729_10cm.tif,cross_route,5790.0,2.157,1.962,80.98
O2021_82_16_1_0025_00005217_10cm.tif,O2021_82_24_1_0022_00001737_10cm.tif,cross_route,105336.0,38.956,36.081,283.65
O2021_82_16_1_0025_00005217_10cm.tif,O2021_82_24_1_0022_00001738_10cm.tif,cross_route,74240.0,27.456,25.116,247.39
O2021_82_16_1_0025_00005217_10cm.tif,O2021_82_24_1_0023_00001728_10cm.tif,cross_route,126599.0,46.819,42.352,126.82
O2021_82_16_1_0025_00005217_10cm.tif,O2021_82_24_1_0023_00001729_10cm.tif,cross_route,138580.0,51.25,46.97,57.33
O2021_82_16_1_0025_00005217_10cm.tif,O2021_82_24_1_0024_00005686_10cm.tif,cross_route,9386.0,3.471,3.053,95.88
O2021_82_16_1_0025_00005217_10cm.tif,O2021_82_24_1_0024_00005687_10cm.tif,cross_route,7065.0,2.613,2.269,77.84
O2021_82_16_1_0025_00005218_10cm.tif,O2021_82_24_1_0022_00001738_10cm.tif,cross_route,108335.0,40.017,36.65,282.81
O2021_82_16_1_0025_00005218_10cm.tif,O2021_82_24_1_0022_00001739_10cm.tif,cross_route,71916.0,26.565,23.89,246.86
O2021_82_16_1_0025_00005218_10cm.tif,O2021_82_24_1_0023_00001727_10cm.tif,cross_route,126355.0,46.674,41.85,128.24
O2021_82_16_1_0025_00005218_10cm.tif,O2021_82_24_1_0023_00001728_10cm.tif,cross_route,143691.0,53.077,48.07,57.65
O2021_82_16_1_0025_00005218_10cm.tif,O2021_82_24_1_0024_00005685_10cm.tif,cross_route,9321.0,3.443,3.071,96.3
O2021_82_16_1_0025_00005218_10cm.tif,O2021_82_24_1_0024_00005686_10cm.tif,cross_route,6678.0,2.467,2.172,78.14
O2021_82_16_1_0025_00005219_10cm.tif,O2021_82_24_1_0022_00001739_10cm.tif,cross_route,112455.0,41.539,37.356,281.7
O2021_82_16_1_0025_00005219_10cm.tif,O2021_82_24_1_0022_00001740_10cm.tif,cross_route,70074.0,25.884,22.981,246.45
O2021_82_16_1_0025_00005219_10cm.tif,O2021_82_24_1_0023_00001726_10cm.tif,cross_route,122615.0,45.292,40.42,129.95
O2021_82_16_1_0025_00005219_10cm.tif,O2021_82_24_1_0023_00001727_10cm.tif,cross_route,148645.0,54.907,49.233,58.16
O2021_82_16_1_0025_00005219_10cm.tif,O2021_82_24_1_0024_00005684_10cm.tif,cross_route,10710.0,3.956,3.413,96.74
O2021_82_16_1_0025_00005219_10cm.tif,O2021_82_24_1_0024_00005685_10cm.tif,cross_route,6724.0,2.484,2.216,78.62
O2021_82_16_1_0025_00005220_10cm.tif,O2021_82_24_1_0022_00001740_10cm.tif,cross_route,116172.0,42.862,38.098,281.05
O2021_82_16_1_0025_00005220_10cm.tif,O2021_82_24_1_0023_00001726_10cm.tif,cross_route,153675.0,56.698,50.659,60.05
O2021_82_16_1_0025_00005220_10cm.tif,O2021_82_24_1_0024_00005684_10cm.tif,cross_route,7525.0,2.776,2.398,79.02
O2021_82_16_1_0026_00005227_10cm.tif,O2021_82_24_1_0023_00001726_10cm.tif,cross_route,146240.0,54.083,48.208,271.54
O2021_82_16_1_0026_00005227_10cm.tif,O2021_82_24_1_0023_00001727_10cm.tif,cross_route,24732.0,9.146,8.192,304.04
O2021_82_16_1_0026_00005227_10cm.tif,O2021_82_24_1_0024_00005684_10cm.tif,cross_route,171450.0,63.406,54.638,74.39
O2021_82_16_1_0026_00005227_10cm.tif,O2021_82_24_1_0024_00005685_10cm.tif,cross_route,631.0,0.233,0.208,35.67
O2021_82_16_1_0026_00005228_10cm.tif,O2021_82_24_1_0023_00001726_10cm.tif,cross_route,38014.0,14.103,12.531,238.76
O2021_82_16_1_0026_00005228_10cm.tif,O2021_82_24_1_0023_00001727_10cm.tif,cross_route,143208.0,53.128,47.432,272.46
O2021_82_16_1_0026_00005228_10cm.tif,O2021_82_24_1_0023_00001728_10cm.tif,cross_route,22080.0,8.191,7.387,304.59
O2021_82_16_1_0026_00005228_10cm.tif,O2021_82_24_1_0024_00005684_10cm.tif,cross_route,90028.0,33.399,28.69,129.34
O2021_82_16_1_0026_00005228_10cm.tif,O2021_82_24_1_0024_00005685_10cm.tif,cross_route,163170.0,60.533,53.765,73.36
O2021_82_16_1_0026_00005229_10cm.tif,O2021_82_24_1_0023_00001727_10cm.tif,cross_route,41490.0,15.344,13.742,239.38
O2021_82_16_1_0026_00005229_10cm.tif,O2021_82_24_1_0023_00001728_10cm.tif,cross_route,141372.0,52.283,47.294,273.19
O2021_82_16_1_0026_00005229_10cm.tif,O2021_82_24_1_0023_00001729_10cm.tif,cross_route,18942.0,7.005,6.42,305.28
O2021_82_16_1_0026_00005229_10cm.tif,O2021_82_24_1_0024_00005685_10cm.tif,cross_route,90432.0,33.444,29.797,127.91
O2021_82_16_1_0026_00005229_10cm.tif,O2021_82_24_1_0024_00005686_10cm.tif,cross_route,160274.0,59.273,52.139,71.67
O2021_82_16_1_0026_00005230_10cm.tif,O2021_82_24_1_0023_00001728_10cm.tif,cross_route,42504.0,15.768,14.219,239.71
O2021_82_16_1_0026_00005230_10cm.tif,O2021_82_24_1_0023_00001729_10cm.tif,cross_route,138138.0,51.247,46.82,273.83
O2021_82_16_1_0026_00005230_10cm.tif,O2021_82_24_1_0024_00005686_10cm.tif,cross_route,95912.0,35.582,31.202,127.22
O2021_82_16_1_0026_00005230_10cm.tif,O2021_82_24_1_0024_00005687_10cm.tif,cross_route,160138.0,59.408,51.44,70.2
O2021_82_16_1_0027_00005667_10cm.tif,O2021_82_24_1_0024_00005684_10cm.tif,cross_route,163215.0,35.202,52.013,257.9
O2021_82_16_1_0027_00005667_10cm.tif,O2021_82_24_1_0024_00005685_10cm.tif,cross_route,124620.0,26.878,41.062,293.85
O2021_82_16_1_0027_00005667_10cm.tif,O2021_82_24_1_0024_00005686_10cm.tif,cross_route,2315.0,0.499,0.753,317.6
O2021_82_20_1_0023_00004973.tif,O2021_82_21_1_0004_00002040.tif,cross_route,212826.0,10.433,10.433,161.29
O2021_82_20_1_0023_00004973.tif,O2021_82_21_1_0004_00002041.tif,cross_route,864774.0,42.391,42.391,147.68
O2021_82_20_1_0023_00004973.tif,O2021_82_21_1_0005_00001868.tif,cross_route,32193.0,1.578,1.578,125.41
O2021_82_20_1_0023_00004974.tif,O2021_82_21_1_0004_00002039.tif,cross_route,280899.0,13.77,13.77,160.94
O2021_82_20_1_0023_00004974.tif,O2021_82_21_1_0004_00002040.tif,cross_route,928772.0,45.528,45.528,145.44
O2021_82_20_1_0023_00004974.tif,O2021_82_21_1_0004_00002041.tif,cross_route,1581204.0,77.51,77.51,94.39
O2021_82_20_1_0023_00004974.tif,O2021_82_21_1_0005_00001868.tif,cross_route,149160.0,7.312,7.312,109.43
O2021_82_20_1_0023_00004974.tif,O2021_82_21_1_0005_00001869.tif,cross_route,22984.0,1.127,1.229,125.27
O2021_82_20_1_0023_00004975.tif,O2021_82_21_1_0004_00002039.tif,cross_route,1000606.0,49.049,49.049,143.11
O2021_82_20_1_0023_00004975.tif,O2021_82_21_1_0004_00002040.tif,cross_route,1585755.0,77.733,77.733,86.61
O2021_82_20_1_0023_00004975.tif,O2021_82_21_1_0004_00002041.tif,cross_route,934775.0,45.822,45.822,35.11
O2021_82_20_1_0023_00004975.tif,O2021_82_21_1_0005_00001868.tif,cross_route,258230.0,12.658,12.658,89.61
O2021_82_20_1_0023_00004975.tif,O2021_82_21_1_0005_00001869.tif,cross_route,138648.0,6.796,7.414,109.13
O2021_82_20_1_0023_00004976.tif,O2021_82_21_1_0004_00002039.tif,cross_route,1526184.0,74.813,74.813,78.28
O2021_82_20_1_0023_00004976.tif,O2021_82_21_1_0004_00002040.tif,cross_route,868224.0,42.56,42.56,32.72
O2021_82_20_1_0023_00004976.tif,O2021_82_21_1_0004_00002041.tif,cross_route,217728.0,10.673,10.673,18.93
O2021_82_20_1_0023_00004976.tif,O2021_82_21_1_0005_00001868.tif,cross_route,141912.0,6.956,6.956,69.9
O2021_82_20_1_0023_00004976.tif,O2021_82_21_1_0005_00001869.tif,cross_route,238700.0,11.701,12.765,89.27
O2021_82_20_1_0024_00005077.tif,O2021_82_21_1_0004_00002039.tif,cross_route,834342.0,40.899,40.899,272.7
O2021_82_20_1_0024_00005077.tif,O2021_82_21_1_0004_00002040.tif,cross_route,491904.0,24.113,24.113,298.61
O2021_82_20_1_0024_00005077.tif,O2021_82_21_1_0004_00002041.tif,cross_route,137616.0,6.746,6.746,316.27
O2021_82_20_1_0024_00005077.tif,O2021_82_21_1_0005_00001868.tif,cross_route,1051820.0,51.56,51.56,17.2
