tile_a,route_a,fold_a,tile_b,route_b,fold_b,overlap_m2,pct_of_tile
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_7000_1000.tif,82-24,2,1540.0,15.4
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0024_00005684_10cm_0_1000.tif,82-24,2,810.0,8.1
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0024_00005684_10cm_1000_1000.tif,82-24,2,7290.0,72.9
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_7000_0.tif,82-24,2,5460.0,54.6
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0024_00005684_10cm_0_0.tif,82-24,2,190.0,1.9
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0024_00005684_10cm_1000_0.tif,82-24,2,1710.0,17.1
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_7000_2000.tif,82-24,2,980.0,9.8
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0024_00005685_10cm_1000_3000.tif,82-24,2,86.0,0.86
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0024_00005685_10cm_0_3000.tif,82-24,2,14.0,0.14
O2021_82_16_1_0026_00005227_10cm_3000_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_7000_3000.tif,82-24,2,3780.0,37.8
O2021_82_16_1_0026_00005227_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_7000_1000.tif,82-24,2,5460.0,54.6
O2021_82_16_1_0026_00005227_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0024_00005684_10cm_0_1000.tif,82-24,2,190.0,1.9
O2021_82_16_1_0026_00005227_10cm_3000_1000.tif,82-16,2,O2021_82_24_1_0024_00005684_10cm_1000_1000.tif,82-24,2,1710.0,17.1
O2021_82_16_1_0026_00005228_10cm_0_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_1000.tif,82-24,2,812.0,8.12
O2021_82_16_1_0026_00005228_10cm_0_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_4000_1000.tif,82-24,2,1988.0,19.88
O2021_82_16_1_0026_00005228_10cm_0_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_0.tif,82-24,2,2088.0,20.88
O2021_82_16_1_0026_00005228_10cm_0_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_4000_0.tif,82-24,2,5112.0,51.12
O2021_82_16_1_0026_00005228_10cm_0_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_4000_2000.tif,82-24,2,803.0,8.03
O2021_82_16_1_0026_00005228_10cm_0_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_5000_2000.tif,82-24,2,297.0,2.97
O2021_82_16_1_0026_00005228_10cm_0_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_4000_3000.tif,82-24,2,3504.0,35.04
O2021_82_16_1_0026_00005228_10cm_0_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_5000_3000.tif,82-24,2,1296.0,12.96
O2021_82_16_1_0026_00005228_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_4000_2000.tif,82-24,2,1988.0,19.88
O2021_82_16_1_0026_00005228_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_2000.tif,82-24,2,812.0,8.12
O2021_82_16_1_0026_00005228_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_1000.tif,82-24,2,2088.0,20.88
O2021_82_16_1_0026_00005228_10cm_0_1000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_4000_1000.tif,82-24,2,5112.0,51.12
O2021_82_16_1_0026_00005228_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_5000_0.tif,82-24,2,1856.0,18.56
O2021_82_16_1_0026_00005228_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_4000_0.tif,82-24,2,4544.0,45.44
O2021_82_16_1_0026_00005228_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_3000.tif,82-24,2,2552.0,25.52
O2021_82_16_1_0026_00005228_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_4000_2000.tif,82-24,2,5112.0,51.12
O2021_82_16_1_0026_00005228_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_2000.tif,82-24,2,2088.0,20.88
O2021_82_16_1_0026_00005228_10cm_0_2000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_4000_3000.tif,82-24,2,6248.0,62.48
O2021_82_16_1_0026_00005228_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_5000_0.tif,82-24,2,2407.0,24.07
O2021_82_16_1_0026_00005228_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_4000_0.tif,82-24,2,5893.0,58.93
O2021_82_16_1_0026_00005228_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_3000.tif,82-24,2,2697.0,26.97
O2021_82_16_1_0026_00005228_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_4000_2000.tif,82-24,2,3763.0,37.63
O2021_82_16_1_0026_00005228_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_2000.tif,82-24,2,1537.0,15.37
O2021_82_16_1_0026_00005228_10cm_0_3000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_4000_3000.tif,82-24,2,6603.0,66.03
O2021_82_16_1_0026_00005228_10cm_1000_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_1000.tif,82-24,2,1988.0,19.88
O2021_82_16_1_0026_00005228_10cm_1000_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_6000_1000.tif,82-24,2,812.0,8.12
O2021_82_16_1_0026_00005228_10cm_1000_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_0.tif,82-24,2,5112.0,51.12
O2021_82_16_1_0026_00005228_10cm_1000_0.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_6000_0.tif,82-24,2,2088.0,20.88
O2021_82_16_1_0026_00005228_10cm_1000_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_5000_2000.tif,82-24,2,803.0,8.03
O2021_82_16_1_0026_00005228_10cm_1000_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_6000_2000.tif,82-24,2,297.0,2.97
O2021_82_16_1_0026_00005228_10cm_1000_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_5000_3000.tif,82-24,2,3504.0,35.04
O2021_82_16_1_0026_00005228_10cm_1000_0.tif,82-16,2,O2021_82_24_1_0023_00001728_10cm_6000_3000.tif,82-24,2,1296.0,12.96
O2021_82_16_1_0026_00005228_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_2000.tif,82-24,2,1988.0,19.88
O2021_82_16_1_0026_00005228_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_6000_2000.tif,82-24,2,812.0,8.12
O2021_82_16_1_0026_00005228_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_1000.tif,82-24,2,5112.0,51.12
O2021_82_16_1_0026_00005228_10cm_1000_1000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_6000_1000.tif,82-24,2,2088.0,20.88
O2021_82_16_1_0026_00005228_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_5000_0.tif,82-24,2,4544.0,45.44
O2021_82_16_1_0026_00005228_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_6000_0.tif,82-24,2,1856.0,18.56
O2021_82_16_1_0026_00005228_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_6000_3000.tif,82-24,2,2552.0,25.52
O2021_82_16_1_0026_00005228_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_3000.tif,82-24,2,6248.0,62.48
O2021_82_16_1_0026_00005228_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_2000.tif,82-24,2,5112.0,51.12
O2021_82_16_1_0026_00005228_10cm_1000_2000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_6000_2000.tif,82-24,2,2088.0,20.88
O2021_82_16_1_0026_00005228_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_5000_0.tif,82-24,2,5893.0,58.93
O2021_82_16_1_0026_00005228_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0023_00001726_10cm_6000_0.tif,82-24,2,2407.0,24.07
O2021_82_16_1_0026_00005228_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_6000_3000.tif,82-24,2,2697.0,26.97
O2021_82_16_1_0026_00005228_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_3000.tif,82-24,2,6603.0,66.03
O2021_82_16_1_0026_00005228_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_5000_2000.tif,82-24,2,3763.0,37.63
O2021_82_16_1_0026_00005228_10cm_1000_3000.tif,82-16,2,O2021_82_24_1_0023_00001727_10cm_6000_2000.tif,82-24,2,1537.0,15.37
